S11,S12,S13,S21,S22,S23,S31,S32,S33,S44,S55,S66,BV/TV,m1,m2,m3
14229.108456941447,6655.368851210665,8427.086804883511,6655.368851210661,15592.811142893468,8963.940554091503,8427.086804883504,8963.940554091496,25096.118306808323,10640.693883979051,10158.544249078164,8187.4301231942,0.8629,0.82619,0.86498,1.30883
4861.384151807279,2064.9266928648744,2770.184164503977,2064.9266928648763,7743.515540953593,3857.3964239610796,2770.1841645039763,3857.396423961081,13956.221000485437,6343.719578071819,5167.817628685141,3848.860569838193,0.5746,0.7593,0.91467,1.32603
5954.502401153846,2407.5235078996575,3257.7540683895313,2407.523507899657,8185.1727923356,4098.157446791366,3257.7540683895318,4098.157446791363,15066.905764630403,6818.206259160028,5680.935083601405,4242.274994848674,0.6212,0.7877,0.87443,1.33787
5114.140882688707,1950.1439296278695,2884.3823124751334,1950.1439296278681,7001.16122807004,3532.4952729289084,2884.3823124751357,3532.495272928909,14165.112587462121,6172.806003975968,5498.334548738331,3876.652007459445,0.5835,0.77706,0.90232,1.32062
8164.250209823048,2868.451976319164,4290.17632151156,2868.4519763191647,7074.711248653044,3877.70986480714,4290.176321511556,3877.70986480714,15269.93021932985,6474.111345936018,6722.518182422426,4943.79372507177,0.6286,0.78512,0.88459,1.33029
6282.634278311227,2388.5682513454385,3194.106819151434,2388.56825134544,6327.341305034997,3202.8135677806918,3194.106819151434,3202.8135677806936,12877.543651709528,5573.396156303059,5543.176029929249,4254.993930047224,0.5617,0.81014,0.91079,1.27906
7428.192922100444,3052.051403206512,4118.185726193939,3052.051403206511,8460.774097348945,4498.146864995473,4118.185726193936,4498.146864995477,15873.176524367631,6797.211079312079,6435.225391797376,4999.311581013451,0.6188,0.81781,0.88354,1.29865
7266.744937347102,2196.437136238266,3677.1837219720446,2196.4371362382653,5408.822377106488,2983.041292953122,3677.183721972043,2983.0412929531235,13945.36114240906,5444.1241625568755,6228.399902677874,4104.3392110892155,0.5726,0.81446,0.85403,1.33151
5036.926660184419,2144.5279485695028,2898.897483703149,2144.527948569502,6785.275298351861,3527.4456613538405,2898.8974837031506,3527.4456613538428,13595.580086071952,5960.767685931236,5283.210231026353,4071.2370537162737,0.5474,0.82274,0.90503,1.27223
10956.33724166657,4153.734482561272,6031.413219525481,4153.734482561269,9796.872257346884,5545.188146166983,6031.413219525479,5545.188146166984,19505.99329815785,8027.784569389774,8514.636323934532,6282.710578072376,0.7334,0.82441,0.88009,1.2955
10091.965369716057,4114.301569157676,5615.979982597234,4114.301569157676,10354.866776406252,5711.248425652723,5615.979982597239,5711.248425652722,18970.467568756474,8182.8312188910995,8014.050164860577,6045.17267541662,0.7217,0.78153,0.90816,1.31031
9899.96730289075,4360.675531304429,5680.426833684315,4360.675531304426,12265.123817763744,6589.9633410776405,5680.426833684311,6589.963341077638,20092.44819868007,8928.356703463483,8145.872043578675,6215.190942788816,0.75,0.74007,0.89307,1.36686
12717.149706603152,5848.699989272015,7470.068322989067,5848.699989272018,13891.166060100197,7907.1063140333035,7470.068322989071,7907.106314033311,22888.46522420692,9826.93427034335,9330.508023004782,7443.649613409136,0.8102,0.76581,0.89079,1.3434
14790.947519613472,6486.153717253273,8578.271389154519,6486.153717253268,14273.876879904325,8374.558139806613,8578.271389154534,8374.558139806612,24451.04782530048,10251.366042642563,10276.34970268525,8112.232554768776,0.847,0.78412,0.93938,1.2765
11687.585769433806,4852.227092857662,6525.326901202837,4852.227092857661,11571.508687208045,6435.706832450984,6525.32690120284,6435.706832450984,19828.012464446867,8520.177090340689,8712.500707398445,6690.44595538011,0.7412,0.85414,0.88595,1.25991
8498.75745471526,3833.133705680168,4890.249075484044,3833.1337056801667,10692.124022158045,5791.347062069858,4890.249075484047,5791.347062069858,18024.01744733831,8100.5980301848695,7327.7155188535235,5856.481150129749,0.6846,0.85337,0.8669,1.27973
8803.145515918828,3680.7821884045916,4949.54111392205,3680.7821884045934,9395.593130225194,5210.639676207319,4949.541113922049,5210.639676207319,17164.89569150797,7475.683838292387,7129.733724520443,5548.306446962262,0.6502,0.7901,0.88619,1.32371
5798.22818149054,2048.0959909951193,3078.575775035348,2048.0959909951207,6078.106907642464,3179.4850024691464,3078.5757750353487,3179.485002469144,12967.115821812493,5483.248568593265,5274.792721844025,3869.0618650919573,0.5252,0.75278,0.83392,1.41331
12112.153538151744,5183.8315915531575,6857.43145861721,5183.831591553157,12445.574873427757,6965.573980647478,6857.431458617213,6965.573980647477,21276.7401574431,9076.206063950289,9048.708179714256,7121.427322128016,0.7807,0.81262,0.84648,1.3409
14935.53030689963,6316.219060202373,8478.396501929481,6316.219060202374,13920.80613932184,8073.446455533446,8478.396501929488,8073.446455533449,23863.93350482311,9985.362098837039,10286.694732894905,7864.5286905522635,0.8405,0.82661,0.87014,1.30325
13011.517645688951,5887.881858909574,7508.333017055151,5887.881858909576,13852.762133018066,7831.170994179328,7508.333017055153,7831.170994179327,22520.114313622173,9640.901331597515,9490.896626002697,7575.620914847973,0.8042,0.83014,0.88263,1.28723
10309.157892910373,3984.8556799220487,5592.45751324939,3984.8556799220482,9868.871222964279,5370.8027554228975,5592.457513249391,5370.8027554228975,18110.831679586918,7759.292303991554,7874.928394418875,5862.323146634407,0.6969,0.79979,0.87684,1.32338
10482.31240720912,4641.811554381714,5943.538085741262,4641.811554381709,12095.06522344848,6596.054461948528,5943.538085741258,6596.054461948529,19556.679113856604,8686.312893110387,8174.293108535114,6511.7684312573765,0.7253,0.83848,0.87771,1.28382
10380.782305886418,4203.314690320934,5738.487470914797,4203.314690320933,10253.974543929806,5657.504316643634,5738.487470914798,5657.50431664363,18816.197616906124,7996.1672255259255,7978.60110322614,6171.377174205217,0.7143,0.84501,0.87451,1.28048
11539.74415306768,5300.948983782972,6700.771338116481,5300.9489837829715,13420.645963964927,7426.59900162558,6700.77133811648,7426.599001625579,21603.114585234074,9519.034267290377,9099.83184645704,7344.696370582294,0.7876,0.78709,0.88544,1.32747
5454.521477630826,1450.5767477112204,2693.363902183328,1450.57674771122,4343.821099228847,2234.795436958391,2693.3639021833283,2234.79543695839,11248.370315539212,4597.174960171522,4831.242502218688,2793.3956673637736,0.4887,0.77951,0.81156,1.40893
6077.462104195456,2293.359807444567,3312.29719728919,2293.359807444567,6428.064697849048,3444.8403682847,3312.2971972891896,3444.840368284696,13428.654606033468,5709.53265149453,5357.123236341659,3860.7011616256214,0.5435,0.77357,0.86608,1.36036
7792.003080394618,2835.1407176935854,4138.46670855192,2835.1407176935872,7174.4303708858515,3944.9976556580386,4138.4667085519195,3944.997655658037,15266.011527597348,6389.571044897148,6529.749412625668,4652.135354398811,0.6184,0.7774,0.9017,1.3209
8370.727770452266,3672.441124721091,4860.665060391533,3672.4411247210905,10684.939477928463,5707.335236141167,4860.665060391531,5707.335236141171,18248.862216688016,8118.777631295681,7273.765514623478,5646.89898942773,0.6935,0.72558,0.97985,1.29458
5281.729956769684,2103.8588918702935,2958.5428363044653,2103.858891870294,6862.95617396589,3573.736811781483,2958.542836304466,3573.7368117814854,13400.792766083221,5865.415180524337,5276.410814601624,3790.399439846315,0.5399,0.82114,0.86225,1.31661
5968.862834521377,2492.175362271243,3371.292565837935,2492.1753622712426,7025.248599728071,3782.544133015737,3371.2925658379368,3782.544133015738,13924.742117066684,5962.041350960391,5406.492898141732,4009.251017563463,0.5552,0.77428,0.83957,1.38615
4531.05269878471,1492.917031846082,2414.452051072497,1492.9170318460817,4649.702768005349,2416.146320937909,2414.452051072496,2416.146320937909,11172.753295650164,4483.884824009722,4563.753000473555,3055.54737768863,0.4666,0.69036,0.82554,1.48411
5021.477410845949,1785.6705956630612,2671.471527168925,1785.6705956630608,5860.590997401577,3051.324067783088,2671.471527168926,3051.3240677830913,12160.057350442758,5256.573193139619,4935.657700086821,3468.7354420733495,0.5094,0.70607,0.89486,1.39907
16771.223418964946,7876.1316102858445,9940.122668330194,7876.131610285845,16774.53957653447,9935.899579765397,9940.122668330197,9935.899579765399,26629.38512290326,10997.074161385197,11013.514116875258,8876.921955883232,0.8823,0.83217,0.87859,1.28924
16316.280630057387,7716.300953768332,9689.934316356457,7716.300953768336,16555.306923260723,9787.477415174177,9689.934316356468,9787.477415174171,26431.142323168213,10980.312840275396,10877.552555173614,8841.383383964914,0.8821,0.84282,0.86694,1.29025
15184.269929636188,7124.9707548483075,8971.388947417297,7124.970754848305,16213.641019104027,9384.393681904221,8971.388947417296,9384.39368190422,25574.749834557464,10849.205332906162,10477.409536046047,8441.238817541214,0.869,0.82624,0.85884,1.31492
16270.781207353379,7615.769970865296,9556.19943266592,7615.769970865299,16365.054411116722,9603.723877119199,9556.199432665915,9603.723877119199,25946.60626809063,10889.69254590723,10814.753499380022,8764.971568896546,0.8767,0.82165,0.85872,1.31964
16947.743772623144,8117.322253827532,10084.810233858563,8117.322253827534,17363.470156386225,10249.725437624642,10084.810233858563,10249.725437624638,26917.97061697702,11230.79236507553,11083.587733902754,9002.01506753666,0.8912,0.83952,0.88835,1.27212
16453.048958724332,7771.066621395007,9751.36317804116,7771.066621395007,16672.67528740358,9844.08662094226,9751.363178041147,9844.086620942257,26515.117715569984,11031.375965488809,10912.38470867043,8853.28708634652,0.8849,0.81599,0.86558,1.31843
17405.945532341266,8367.74995430305,10398.351006087076,8367.74995430306,17673.088774984433,10499.458218173535,10398.351006087078,10499.458218173537,27332.5509451342,11340.302609984306,11262.435734123716,9148.618243460023,0.8971,0.83255,0.86984,1.29761
17848.200741954486,8710.407079000865,10687.057168857753,8710.407079000866,18396.844316158094,10899.333214839,10687.057168857758,10899.333214839004,27715.752552206275,11600.756231346712,11411.869462452578,9346.486064778494,0.9057,0.81575,0.90026,1.28399
17803.14434796177,8478.113150817182,10645.197234849771,8478.113150817184,17684.341689158337,10596.317519299397,10645.19723484977,10596.3175192994,27852.740787590054,11435.865631407854,11475.098624815311,9271.480214661346,0.9107,0.85083,0.87049,1.27868
18059.390533950183,8665.738857172117,10862.034023203283,8665.738857172115,18025.10288184001,10824.635160123886,10862.03402320329,10824.635160123877,28250.921387190647,11553.942977199318,11569.99905649519,9365.878218032445,0.915,0.8042,0.899,1.2968
17397.245318822366,8436.531931947147,10394.38303931453,8436.531931947147,18001.276175998682,10614.574748923811,10394.383039314536,10614.574748923815,27412.38259654295,11531.605353842848,11315.352450727445,9271.587798909342,0.9088,0.8461,0.88341,1.27049
16871.886279112914,8005.466788254972,10054.036716126468,8005.466788254974,17081.63582181712,10115.71404577572,10054.036716126471,10115.714045775727,26887.080132091993,11170.057438323414,11112.396838720211,8977.185596489431,0.8939,0.80325,0.90545,1.2913
19095.505191159595,9479.183681653785,11601.003051039806,9479.18368165378,19507.995821168726,11742.508938109168,11601.003051039814,11742.508938109171,29262.653285818717,12081.582761860003,11928.984807195977,9825.173057720005,0.9334,0.81305,0.91749,1.26946
17349.84186703352,8297.290586286037,10413.28657341517,8297.290586286043,17432.05946049964,10416.161025600588,10413.28657341515,10416.161025600584,27466.74765687233,11342.368737969402,11290.885688554,9182.465546418129,0.8993,0.82516,0.89106,1.28378
14203.671172598544,6780.165610735492,8499.79605309645,6780.1656107354875,15835.45399801233,9135.80233689313,8499.796053096456,9135.802336893137,24975.80529384634,10610.181173837098,10004.075528611302,8117.505583892552,0.8484,0.76807,0.91776,1.31417
15837.056867720714,7576.385863861887,9487.643619112716,7576.385863861884,16777.700876956882,9847.498215225149,9487.643619112709,9847.498215225154,26476.188603808787,11068.33168966998,10736.77972671362,8664.890142493266,0.884,0.76099,0.92113,1.31788
11462.007070546273,5219.409594754738,6683.604996002163,5219.40959475474,13031.983839783663,7300.805178428067,6683.604996002159,7300.805178428067,21979.193993543904,9476.87720805376,8969.413494318573,7204.411612567397,0.7912,0.78754,0.82558,1.38687
11764.84977669901,5491.611217234758,6876.492540756144,5491.611217234757,13958.441076570929,7741.37256791683,6876.492540756147,7741.372567916833,22421.735341199816,9855.338057744495,9010.879842651337,7351.7314041094205,0.8053,0.78609,0.89685,1.31706
10635.852713497581,4685.4559781678545,6058.091032602286,4685.4559781678545,11947.915682329896,6561.512864029107,6058.091032602285,6561.512864029101,20272.899685061835,8816.61498281946,8425.77092806748,6656.0599959181645,0.7583,0.81931,0.87639,1.3043
8386.493062800659,3495.7596402968443,4753.144191986917,3495.7596402968443,9961.387467705774,5404.732546611173,4753.144191986919,5404.732546611171,18435.641038559635,7989.55901541366,7322.312199967103,5708.291957381046,0.689,0.76429,0.94241,1.29331
9805.729635551355,3900.6521042945933,5435.329624745227,3900.6521042945938,9830.299702753588,5448.676653630206,5435.32962474523,5448.676653630209,18736.808764035668,7977.14947670539,7770.178473351524,5908.855652880343,0.7144,0.75792,0.84262,1.39946
11217.982237481187,4567.488991141367,6306.754732526879,4567.488991141368,10888.382552140627,6172.118701687815,6306.75473252688,6172.118701687814,20534.638000851264,8468.999422796167,8567.313629999437,6559.021647360252,0.7506,0.78803,0.8236,1.38837
12146.968386850936,5312.2077735443245,6976.822348756206,5312.207773544327,12678.480727493758,7189.472296541145,6976.8223487562045,7189.472296541144,21958.133515650174,9235.0648415167,9029.796923583814,7167.250103177636,0.787,0.78505,0.85945,1.3555
13758.855019945042,6427.725712231521,8110.733254197754,6427.725712231525,15419.417534201495,8777.028948579524,8110.73325419775,8777.028948579515,24494.11145683383,10482.071105575063,9901.736452560315,7927.345695818546,0.8438,0.79743,0.89108,1.31149
8995.06890452767,3923.305557338251,5196.124879672136,3923.305557338252,11060.621546952018,6022.348578441507,5196.124879672135,6022.348578441503,19779.275834078773,8605.864979111071,7808.675510772129,6286.696542229302,0.735,0.7735,0.90592,1.32058
7983.478923724937,3257.917275953528,4535.524354877778,3257.917275953527,9082.886481240854,4970.957156637482,4535.524354877781,4970.957156637484,17633.774770704124,7281.904456862642,7037.288448142458,5297.538581498214,0.6615,0.75881,0.86292,1.37827
9494.962669981585,4211.836070797265,5541.28004272926,4211.836070797265,11641.815653482046,6358.581277783505,5541.28004272926,6358.5812777835035,20261.20308908491,8794.6057463741,7935.771381434315,6235.883353251104,0.7417,0.75598,0.92317,1.32085
12986.721854182577,6027.117270963105,7668.359883592557,6027.117270963103,14706.150337661978,8331.21848477395,7668.35988359255,8331.21848477395,23704.21275071072,10159.013723516433,9508.370251647499,7693.459320630865,0.8266,0.76459,0.87761,1.3578
14508.117685055966,6555.340087589266,8523.74773277882,6555.3400875892685,15165.16660838038,8765.825930698289,8523.74773277882,8765.825930698287,25241.479447022346,10539.760468304228,10368.41252012997,8236.15396166954,0.8695,0.77299,0.88749,1.33952
15526.52389454074,7275.315014405875,9190.525426297349,7275.3150144058745,16175.649149936764,9467.896167097175,9190.525426297347,9467.89616709718,26073.530927172636,10896.595863065266,10693.482572286544,8607.915922886603,0.8842,0.79216,0.84132,1.36652
16073.218264660441,7485.133810269354,9539.526164221203,7485.1338102693535,16464.14857382502,9669.530135416187,9539.526164221199,9669.530135416191,26387.784157335034,10937.205620783965,10855.407411563458,8662.298455823218,0.8829,0.78795,0.85841,1.35364
15775.622586217987,7557.553760444382,9388.00861296979,7557.553760444379,16877.942908143497,9803.930260358062,9388.008612969787,9803.930260358064,26181.973215735467,11097.990905129886,10679.91690992888,8743.163737976594,0.8843,0.78236,0.86726,1.35038
19212.825310449523,9570.20682463349,11568.060213026813,9570.206824633487,19749.084756955745,11764.844653163995,11568.060213026807,11764.844653163991,28835.213395634768,12066.580062825611,11927.364621806306,9906.996729017426,0.9283,0.8224,0.9388,1.23879
20190.949539395893,10090.931173692466,12128.85223662668,10090.931173692466,20346.01488516236,12187.911812929562,12128.852236626682,12187.911812929557,29310.257628912903,12207.166489094267,12209.092295553826,10161.753509827251,0.9355,0.84368,0.89051,1.26582
19783.95693409744,9858.171232840998,11905.216426344829,9858.171232840996,19963.25240878095,11972.716643047826,11905.216426344825,11972.716643047826,29148.21765593222,12100.502212062187,12083.468554288618,10041.43387887229,0.931,0.84872,0.91133,1.23994
20512.000568867068,10223.18684642624,12337.013078819222,10223.18684642624,20383.569775417123,12292.950101254823,12337.013078819225,12292.950101254819,29591.346093949203,12241.637083074233,12286.58987166112,10206.821847733954,0.9376,0.8797,0.89559,1.22471
20513.91561575792,10135.202332729245,12214.380485344354,10135.202332729248,20169.31063398173,12094.436978794532,12214.38048534436,12094.436978794525,29146.613653670865,12115.45080471573,12280.099514559992,10198.30090582172,0.9354,0.84299,0.89193,1.26508
20102.431544581617,10048.752372571831,12098.073893172666,10048.752372571833,20310.65351002952,12171.842503359234,12098.073893172665,12171.842503359247,29329.858224411935,12228.810162677693,12128.772058542969,10119.917318417165,0.9343,0.88793,0.90415,1.20792
19217.968869408556,9354.930678752777,11489.108463412755,9354.93067875277,19060.101180231362,11418.335929641102,11489.108463412762,11418.335929641113,28506.114397215893,11811.178597039996,11885.242347183195,9732.95179819352,0.9206,0.84741,0.91282,1.23977
19757.773889233125,9744.477806374722,11825.623344726615,9744.477806374716,19681.244873119056,11806.460843801777,11825.623344726619,11806.460843801775,28897.400538285227,11990.80813816917,12057.370731134812,9957.577858454724,0.9271,0.84549,0.90543,1.24908
20091.490210916578,10081.267088523617,12265.418713395631,10081.267088523611,20346.358885636568,12344.7084403363,12265.418713395626,12344.708440336302,30147.184641114363,12355.28324275258,12272.405724470265,10136.545215635391,0.9474,0.79729,0.94457,1.25814
20310.50791552484,10246.919369259795,12392.388168238345,10246.9193692598,20664.76768797977,12514.096115203405,12392.38816823835,12514.096115203401,30243.938900514302,12459.467409122852,12332.784233063167,10237.258109567121,0.951,0.82699,0.90391,1.26911
20184.391091501468,10053.354448531445,12276.89953532468,10053.354448531438,20254.645724703092,12283.272349141527,12276.899535324672,12283.272349141529,30107.86080644576,12366.074711013462,12323.357337285966,10169.482683975753,0.9496,0.83802,0.90328,1.2587
20726.469969868464,10479.964856451219,12649.284317092395,10479.964856451214,20969.077991624024,12721.430232432616,12649.284317092402,12721.430232432613,30495.890693428228,12552.27778887628,12462.416268575158,10356.723914388194,0.9553,0.84208,0.90112,1.2568
20683.762374698537,10409.72014453819,12629.524825814213,10409.720144538198,20791.35284500438,12650.203226264404,12629.52482581422,12650.2032262644,30537.194315989007,12496.036516239827,12456.0504171926,10309.290740279406,0.9538,0.82091,0.93263,1.24646
19905.30434888882,9908.853873310736,12086.882156446381,9908.853873310733,20072.302565710066,12131.281605999837,12086.882156446381,12131.281605999835,29807.770559269255,12268.174046033813,12211.383532078848,10062.370364972596,0.9447,0.82288,0.93617,1.24095
20254.34781070727,10237.974465562036,12361.970326178587,10237.974465562029,20703.55965274027,12513.011630364985,12361.970326178589,12513.01163036499,30175.788320459218,12461.795607720325,12300.960028830246,10226.517109839157,0.9497,0.80469,0.96731,1.228
20502.242472922015,10368.50598468808,12506.986224241959,10368.50598468808,20862.070353122588,12626.373015032339,12506.986224241948,12626.373015032337,30324.965955810072,12511.503353359723,12380.477275503683,10302.710311012339,0.9525,0.83193,0.9205,1.24758
6356.351910976536,2316.2969880276364,3438.4498896412692,2316.2969880276373,7090.505137792736,3722.6144275595484,3438.44988964127,3722.6144275595498,14044.920294278947,5992.63272768561,5826.3260022758095,4311.438512924943,0.5532,0.76362,0.85391,1.38247
12693.520846977133,5465.6542036313795,7241.268592828586,5465.65420363138,13227.014195087899,7436.742462427642,7241.26859282859,7436.742462427639,22572.5853394683,9641.223732973569,9506.923438152393,7452.516690790205,0.8159,0.82933,0.86412,1.30655
18306.369584295942,8821.255913338251,10845.521278853428,8821.255913338253,18365.499744010365,10869.767941846836,10845.521278853428,10869.767941846836,27657.70659583049,11574.886075100701,11565.385790740063,9499.281300532353,0.9102,0.84661,0.86409,1.2893
17797.864032121153,8696.9697199857,10559.667427872659,8696.969719985698,18476.71175129892,10822.344804637272,10559.667427872673,10822.34480463728,27330.944586977697,11621.062616806339,11351.69520968116,9468.769060566343,0.9074,0.83554,0.91213,1.25233
17803.715708410185,8558.65104692161,10480.463442682032,8558.65104692161,18199.37075536679,10627.062668179777,10480.46344268203,10627.062668179775,27002.499199767506,11497.831857349289,11371.007829576392,9384.674713278282,0.9047,0.83916,0.88861,1.27224
16652.80333445828,7772.796237766492,9701.258620229408,7772.796237766492,16636.77938057473,9690.872346190976,9701.25862022941,9690.872346190972,25811.43705465043,10988.055209532684,10907.20751782432,8918.684694621037,0.8838,0.85661,0.90499,1.2384
17537.980498197147,8458.153666226794,10390.862494557552,8458.15366622679,17908.30899377389,10527.537009811425,10390.862494557558,10527.537009811422,27116.95379220799,11434.61149462605,11288.301415367538,9308.619552053684,0.9011,0.85442,0.87544,1.27014
14896.738072596103,6876.270451886041,8656.613674944336,6876.27045188604,15185.038885675902,8776.926587687445,8656.613674944336,8776.926587687436,24228.523360077066,10259.982777664269,10207.119014039634,8260.270084199137,0.8416,0.83562,0.86105,1.30333
18674.38817785196,9385.875049570534,11305.572607270647,9385.875049570534,19815.12994269811,11728.64385270281,11305.57260727064,11728.643852702815,28846.655983376626,12173.590853739406,11786.95418700572,9845.899924226776,0.9354,0.80123,0.93562,1.26315
17049.473662732184,8149.375022010034,10137.615685338036,8149.375022010035,17690.10054241059,10373.504109843267,10137.61568533804,10373.504109843263,27176.30824495784,11474.595942880524,11233.0070732593,9141.916159385288,0.9107,0.80279,0.92668,1.27053
18127.469054437443,8970.087187152347,10939.287228185296,8970.08718715235,19034.037397043205,11272.018578431596,10939.287228185302,11272.018578431598,28396.858395981835,11919.682109535262,11598.925154982559,9604.592473114473,0.9261,0.80865,0.93087,1.26048
18591.64732454412,9214.223313207447,11215.763352003416,9214.223313207453,19424.46930813719,11517.22495394363,11215.76335200341,11517.224953943638,28745.524672473985,12055.339663509227,11776.7220760311,9757.304916812449,0.934,0.81952,0.90823,1.27225
17603.353700383348,8442.461600762432,10461.19932804763,8442.461600762426,18030.57657977491,10605.276350386735,10461.199328047634,10605.276350386737,27496.366218426698,11588.44223338946,11413.976578893808,9346.245798730894,0.9166,0.83478,0.8894,1.27581
17945.59748825636,8797.693519084049,10744.35188470007,8797.693519084052,18773.473323119644,11051.644534171122,10744.351884700061,11051.644534171124,27953.391400075296,11823.363066975648,11514.558588088963,9494.597006899869,0.9234,0.82746,0.88736,1.28518
18937.38170997074,9454.715683168784,11401.40783312823,9454.71568316878,19777.40843401837,11703.134446711083,11401.407833128229,11703.134446711085,28740.282812121055,12135.638201642469,11805.834910954321,9861.890437586566,0.934,0.84666,0.88949,1.26384
16874.319118722364,8238.232415596081,10136.342488593471,8238.232415596096,17937.614752289108,10528.922761274202,10136.342488593467,10528.922761274205,27232.148543012336,11514.533263680038,11162.3669775918,9190.364519530063,0.9062,0.80074,0.94571,1.25355
18575.511056730662,9011.501982156951,11055.67838811991,9011.501982156951,18667.117410549654,11095.936960593855,11055.67838811991,11095.936960593852,27990.581621178848,11656.335229199874,11670.37403709145,9547.69895815136,0.9139,0.8496,0.8791,1.2713
20070.214226268436,9768.846930743346,11847.48258638095,9768.846930743342,19556.704862705865,11664.270526296226,11847.482586380951,11664.270526296237,28545.54418991997,11899.664680634964,12129.934003422264,10014.237852030414,0.9285,0.87196,0.89599,1.23205
19641.67668536325,9637.213186762223,11678.10099709943,9637.213186762236,19511.06789319663,11630.514155184354,11678.100997099433,11630.514155184364,28544.82170681075,11901.623095177794,12009.569017055359,9928.500658686331,0.9257,0.85985,0.90478,1.23537
18737.871010837844,9113.128643044092,11152.94125467082,9113.128643044098,18675.53929510011,11132.185155099316,11152.941254670817,11132.185155099332,27968.84487489664,11621.52964368334,11698.042835588403,9610.518568460828,0.9111,0.80032,0.89046,1.30922
18788.719904894206,9132.764740179939,11162.265932163626,9132.76474017994,18783.567039110483,11157.247583565864,11162.265932163633,11157.247583565866,27959.6769579765,11717.431712702484,11679.17270618685,9635.479711922117,0.9137,0.86344,0.88264,1.25392
20091.260045087532,10032.976269931953,12038.181401353213,10032.976269931956,20243.201622296532,12096.07943535193,12038.181401353211,12096.07943535192,29121.727484551553,12167.509021771655,12125.927998572695,10132.046824969682,0.9332,0.83293,0.87703,1.29004
19155.40199297398,9554.313541867841,11488.83014845706,9554.313541867843,19678.092809567243,11682.568632885926,11488.830148457055,11682.56863288593,28518.629548741235,12005.635242102706,11786.12767672129,9865.10523771786,0.9225,0.85786,0.88932,1.25282
17837.161751621923,8465.919830069233,10559.256392461193,8465.919830069235,17641.97809457832,10478.381651239193,10559.256392461179,10478.381651239188,27240.000951480943,11337.257486326449,11405.35413480314,9237.584057559181,0.9011,0.86563,0.89072,1.24365
17144.640455479293,8249.732781615223,10234.122639209925,8249.732781615226,17595.18943131208,10384.497290350504,10234.122639209914,10384.497290350495,27128.68664049718,11375.24706015021,11205.49052933998,9136.53030028424,0.9022,0.82941,0.90047,1.27011
17437.76866364098,8483.196663666267,10470.85077419738,8483.19666366626,18018.735554969353,10685.919779625932,10470.850774197374,10685.919779625934,27649.871851301472,11536.659829238843,11332.7358670688,9260.975601797652,0.9092,0.84303,0.86392,1.29305
16351.869050098006,7809.25254292865,9684.900516389986,7809.252542928651,17013.665811969255,9912.369754530457,9684.900516389987,9912.369754530455,26295.09770790292,11141.933478096298,10869.988343329884,8857.297567958938,0.8927,0.81961,0.9001,1.28029
13922.391511239166,6437.306954986035,8124.74270946059,6437.306954986035,14816.339962488255,8431.901432893765,8124.742709460588,8431.901432893765,23880.455029459412,10260.656226466514,9947.275821072717,8019.706212550132,0.8507,0.82933,0.87536,1.29531
19286.159903206797,9564.452674984106,11523.038233249668,9564.452674984104,19667.989262416817,11656.012089030759,11523.038233249667,11656.012089030757,28567.32390009407,12065.40025847185,11896.275305840703,9948.812374595058,0.9341,0.86277,0.90265,1.23457
19384.747478246252,9715.391491848382,11716.895019198033,9715.391491848386,20049.981213126186,11949.203529017783,11716.895019198042,11949.203529017786,29144.93287564309,12205.581967674774,11945.679921754328,9962.741934120884,0.9367,0.83533,0.90294,1.26173
20290.23729849092,9943.189287704301,12102.411808352987,9943.189287704301,19807.97817805744,11946.295481878456,12102.41180835298,11946.29548187847,29299.844835887645,12074.100742445224,12281.305258728567,10111.838236798416,0.9418,0.8453,0.88349,1.27122
19528.0200662815,9741.683533640184,11762.494937787143,9741.683533640187,19963.585302645355,11907.461733704726,11762.494937787143,11907.46173370473,29104.321159312447,12172.899508480035,12020.321748928296,10012.99424818124,0.9393,0.8404,0.90012,1.25948
17008.727098561987,8310.270398134624,10200.116359306965,8310.270398134631,18029.521341976848,10602.838088496792,10200.116359306989,10602.838088496794,27304.99458565558,11493.224176805472,11160.58972134372,9168.546475447962,0.8999,0.8188,0.91836,1.26283
14160.74109548129,6742.05675882992,8359.590029954232,6742.056758829919,15990.657760792814,9087.016013077744,8359.59002995423,9087.016013077733,24733.301820455945,10715.729711246224,10090.695726941947,8144.685761203055,0.8584,0.79234,0.92043,1.28723
14783.064535724257,7097.006671582511,8760.980569183854,7097.00667158251,16442.960115957798,9405.114569210082,8760.980569183856,9405.11456921008,25245.28762636472,10870.647469165488,10319.425516622716,8445.489205829022,0.868,0.79875,0.94353,1.25772
15696.460495661822,7653.272661324936,9392.7392496838,7653.272661324936,17209.91251608747,9976.461293493268,9392.739249683806,9976.461293493268,26226.09810206203,11173.603986179809,10704.389468757156,8809.685077053577,0.8836,0.82697,0.93058,1.24245
16978.732246598538,8301.840415404573,10149.457821742028,8301.840415404575,18025.761167534823,10561.968997074193,10149.45782174203,10561.968997074197,27072.199899886888,11477.969765134088,11112.70467572607,9168.891411161047,0.898,0.826,0.90306,1.27093
15954.81565496408,7595.494514654972,9432.50273767252,7595.494514654973,16729.244619049612,9739.622586165231,9432.502737672528,9739.622586165226,25956.739007643613,10997.493748803081,10689.198130084267,8694.80407795448,0.8794,0.8321,0.89436,1.27354
